cases,developers,a_language_code,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
60,57,1,0,1,0,0,0,1,0,0,1,1,0
61,49,1,0,1,0,0,0,1,1,1,0,1,1
61,61,1,1,0,0,0,0,1,0,1,0,1,0
61,58,1,0,0,1,0,0,1,0,1,0,0,0
62,60,1,1,0,0,0,0,1,1,1,1,0,0
318,286,1,1,1,0,0,0,1,0,0,1,0,0
63,62,1,1,0,0,0,0,1,1,0,1,0,0
63,57,1,0,0,1,0,1,1,0,1,1,0,0
64,51,1,0,0,1,0,1,1,0,1,0,0,0
64,64,1,1,1,0,0,0,1,1,1,1,1,1
65,63,1,1,1,1,0,1,1,0,1,0,0,0
65,63,1,1,1,1,0,0,1,0,0,1,1,1
321,295,1,1,1,0,0,0,1,0,0,0,0,0
66,65,1,1,1,1,0,0,1,0,0,0,1,0
66,64,1,0,1,1,0,1,1,1,1,1,1,1
67,66,1,1,0,0,0,0,1,1,0,0,0,0
68,57,1,0,1,0,0,0,1,0,0,0,1,0
68,65,1,1,1,1,0,0,1,0,0,0,0,0
68,61,1,0,1,1,0,0,1,0,0,0,0,1
69,67,1,1,1,1,0,0,1,0,1,0,0,1
69,66,1,0,0,1,0,0,1,0,1,0,0,1
69,66,1,1,1,0,0,0,1,1,0,0,1,0
70,68,1,0,0,1,0,0,1,0,1,1,0,1
70,68,1,0,1,0,0,0,1,0,1,0,1,0
70,69,1,0,1,0,0,0,1,1,0,1,0,0
70,52,1,1,1,1,0,0,1,0,0,1,0,1
70,68,1,0,1,0,0,0,1,1,1,1,0,1
326,312,1,0,0,0,0,0,1,0,0,1,0,0
327,298,1,1,0,1,0,0,1,1,0,0,1,1
72,70,1,0,0,1,0,0,1,1,0,1,0,1
73,73,1,1,1,0,0,0,1,0,1,0,1,0
73,66,1,0,0,0,0,0,1,1,0,0,0,0
330,281,1,0,0,1,0,0,1,1,1,1,1,1
75,74,1,1,1,0,0,0,1,1,1,0,0,0
75,72,1,1,1,1,0,0,1,0,1,1,1,1
331,310,1,0,1,0,0,0,1,0,1,1,0,0
76,64,1,0,0,1,0,0,1,0,0,1,1,1
76,71,1,1,0,1,0,0,1,1,1,1,0,1
77,76,1,1,0,0,0,0,1,0,1,1,1,0
78,76,1,0,0,0,0,0,1,1,1,1,1,1
80,78,1,0,1,1,0,0,1,0,0,0,1,1
80,75,1,1,0,1,0,0,1,0,0,0,0,0
81,79,1,1,1,0,0,0,1,1,0,1,0,0
81,79,1,0,0,0,0,0,1,0,1,1,0,1
81,80,1,1,1,0,0,0,1,0,1,1,1,0
83,82,1,0,1,1,0,0,1,0,1,0,0,1
86,83,1,0,1,1,0,0,1,1,0,1,0,1
86,85,1,0,1,1,0,0,1,0,1,1,0,1
86,82,1,0,0,0,0,0,1,1,0,1,0,0
87,84,1,0,0,1,0,0,1,0,0,0,0,1
88,80,1,0,0,0,0,0,1,1,1,0,0,0
89,87,1,1,0,1,0,0,1,1,0,1,0,1
346,321,1,0,1,1,0,0,1,1,1,1,1,1
91,84,1,0,0,0,0,0,1,0,0,0,1,0
91,90,1,0,0,0,0,0,1,0,1,0,1,0
92,90,1,1,1,1,0,0,1,0,0,0,0,1
92,88,1,1,1,0,0,0,1,1,0,0,0,0
93,93,1,1,1,0,0,0,1,1,1,1,0,0
96,86,1,1,0,1,0,0,1,0,0,0,1,1
97,91,1,0,0,0,0,0,1,1,1,1,0,1
98,97,1,0,1,1,0,0,1,0,1,1,1,1
100,99,1,1,1,1,0,0,1,0,1,0,1,1
101,96,1,0,1,1,0,0,1,0,1,0,1,1
101,96,1,0,0,1,0,0,1,0,0,0,1,1
102,96,1,0,1,0,0,0,1,0,1,1,1,0
103,90,1,0,1,0,0,0,1,1,1,0,0,0
359,337,1,0,0,0,0,0,1,0,1,0,0,0
107,97,1,1,0,1,0,0,1,1,1,0,0,1
111,103,1,0,0,1,0,0,1,0,1,0,1,1
115,96,1,0,0,1,0,0,1,0,1,1,1,1
373,337,1,0,0,1,0,0,1,1,1,0,1,1
119,114,1,1,1,1,0,0,1,0,0,0,1,1
120,107,1,0,0,1,0,0,1,1,0,0,0,1
125,114,1,1,1,0,0,0,1,0,0,1,1,0
126,119,1,1,1,1,0,0,1,1,1,1,0,1
129,122,1,1,1,1,0,0,1,1,0,1,0,1
130,116,1,0,0,0,0,0,1,0,0,1,1,0
131,125,1,1,1,0,0,0,1,0,0,0,1,0
131,124,1,0,1,0,0,0,1,1,1,1,0,0
133,117,1,1,0,0,0,0,1,0,0,0,1,0
135,133,1,1,0,1,0,0,1,1,0,0,0,1
135,127,1,0,0,0,0,0,1,1,1,1,0,0
139,128,1,1,0,0,0,0,1,0,0,1,1,0
152,150,1,0,1,1,0,0,1,1,0,0,0,1
159,122,1,0,0,0,0,0,1,0,1,1,1,0
172,154,1,1,0,1,0,0,1,1,1,1,1,1
177,171,1,0,1,0,0,0,1,0,0,0,0,0
190,181,1,0,1,1,0,0,1,1,0,1,1,1
191,188,1,1,0,1,0,0,1,1,1,0,1,1
192,184,1,0,1,1,0,0,1,1,1,1,0,1
195,187,1,0,0,1,0,0,1,1,1,1,0,1
196,182,1,1,1,1,0,0,1,1,0,0,0,1
197,192,1,0,0,1,0,0,1,1,1,0,0,1
198,186,1,1,0,1,0,0,1,1,0,1,1,1
199,188,1,0,0,1,0,0,1,1,0,1,1,1
455,407,1,1,1,1,0,0,1,1,1,0,1,1
212,195,1,1,1,1,0,0,1,1,1,0,0,1
215,191,1,0,1,0,0,0,1,0,0,1,0,0
218,209,1,1,0,0,0,0,1,0,1,1,0,0
227,210,1,1,0,0,0,0,1,0,1,0,0,0
488,456,1,0,0,0,0,0,1,0,1,1,0,0
502,442,1,0,1,1,0,0,1,1,1,0,1,1
250,243,1,0,1,1,0,0,1,1,0,0,1,1
1,1,2,0,0,0,0,0,0,0,1,0,1,0
1,1,2,1,1,1,0,0,0,1,0,0,0,1
1,1,2,1,1,1,0,0,0,1,1,0,1,1
1,1,2,1,1,0,0,0,0,0,0,1,1,1
1,1,2,1,1,0,0,0,0,0,1,0,1,0
1,1,2,1,0,1,0,0,0,0,0,0,0,1
1,1,2,1,1,0,0,0,0,1,0,1,1,1
1,1,2,0,1,0,0,0,0,0,0,1,0,0
1,1,2,1,1,1,0,1,1,0,0,1,1,1
1,1,2,1,1,0,0,0,0,0,1,0,0,0
1,1,2,0,0,1,0,1,1,1,0,1,0,0
1,1,2,0,0,0,0,0,0,1,1,0,0,0
1,1,2,1,1,1,1,0,1,0,1,1,1,0
1,1,2,1,0,0,0,0,0,0,0,0,1,0
1,1,2,1,1,1,0,0,0,1,1,1,0,1
1,1,2,0,0,1,0,1,0,1,1,0,0,1
1,1,2,1,1,1,1,0,1,1,1,1,0,1
1,1,2,1,1,1,0,1,0,1,0,1,1,1
1,1,2,0,1,1,0,1,0,1,0,1,1,1
1,1,2,0,0,0,0,0,0,1,0,1,0,1
1,1,2,1,1,0,1,0,1,1,1,1,0,0
1,1,2,0,0,1,0,0,0,0,0,1,1,0
1,1,2,0,0,1,0,0,1,1,0,1,1,0
1,1,2,1,1,1,0,0,0,0,1,0,1,0
1,1,2,1,1,0,0,0,0,0,0,1,0,0
1,1,2,0,1,1,0,1,0,1,1,1,1,1
1,1,2,1,1,0,1,0,1,1,1,0,1,1
1,1,2,0,1,1,0,0,0,0,0,1,1,1
1,1,2,1,0,1,0,1,0,0,0,1,1,0
1,1,2,1,1,1,1,0,1,1,1,0,1,0
1,1,2,1,0,1,0,0,1,1,1,1,1,0
1,1,2,0,1,0,0,0,0,1,1,1,1,0
1,1,2,1,1,0,1,0,1,0,1,0,1,0
1,1,2,1,1,1,0,0,0,0,0,1,1,1
1,1,2,0,0,1,0,1,0,0,1,0,1,0
1,1,2,0,0,1,0,1,0,1,1,1,0,0
1,1,2,0,1,0,0,0,0,0,0,1,1,0
1,1,2,0,1,0,0,0,0,1,0,1,0,0
1,1,2,1,1,1,0,0,0,1,0,0,1,1
1,1,2,1,0,1,0,1,0,0,0,1,0,1
1,1,2,0,0,0,0,0,0,0,0,1,1,0
1,1,2,0,0,1,0,1,1,1,0,1,1,0
1,1,2,1,1,1,0,0,0,1,1,0,0,1
1,1,2,1,0,1,0,1,1,0,0,1,1,0
1,1,2,1,1,1,1,0,1,0,1,1,1,1
1,1,2,1,0,1,0,0,0,1,0,1,1,1
1,1,2,0,0,1,0,1,0,0,1,1,1,1
1,1,2,0,1,0,0,0,0,0,0,0,1,0
1,1,2,0,0,0,0,0,0,0,1,0,0,0
1,1,2,0,1,1,0,1,1,1,0,1,1,0
1,1,2,0,0,1,0,0,0,1,1,1,1,1
1,1,2,0,1,1,0,0,1,1,0,1,0,0
1,1,2,1,0,1,0,1,1,1,1,1,1,1
1,1,2,0,0,1,0,0,0,0,0,1,0,1
1,1,2,1,1,1,0,1,0,1,1,1,1,1
1,1,2,1,0,1,0,1,1,1,1,0,1,0
1,1,2,0,0,0,0,0,0,1,1,1,0,0
1,1,2,0,0,1,0,0,0,1,1,1,0,1
1,1,2,1,1,0,0,0,0,1,1,0,0,0
1,1,2,1,1,1,1,0,1,1,1,0,1,1
1,1,2,0,0,1,0,0,0,1,1,0,0,1
1,1,2,1,1,1,0,0,0,0,0,0,1,1
1,1,2,1,1,1,1,1,1,1,1,0,0,0
1,1,2,1,1,1,0,0,0,0,0,1,0,0
1,1,2,1,0,0,0,0,0,0,1,1,0,0
2,2,2,1,1,0,1,0,1,0,1,0,0,0
2,2,2,0,0,1,0,1,1,1,1,1,1,0
2,2,2,1,1,1,0,0,0,0,1,0,1,1
2,2,2,1,0,1,0,1,1,0,1,0,1,1
2,2,2,1,1,1,0,1,1,1,0,1,1,0
2,2,2,0,0,1,0,0,1,1,1,1,1,0
2,2,2,1,1,0,0,0,0,1,0,0,0,0
2,2,2,1,0,1,0,1,1,1,1,1,1,0
2,2,2,1,1,1,0,0,1,0,1,1,1,0
2,2,2,1,1,0,0,0,0,0,1,1,0,0
2,2,2,0,1,1,0,1,1,1,1,1,1,0
2,2,2,0,0,1,0,1,1,1,1,0,0,0
2,2,2,1,1,1,0,0,1,1,0,1,0,0
2,2,2,0,1,0,0,0,1,0,0,1,0,1
2,2,2,1,0,1,0,1,1,1,1,1,0,1
2,2,2,1,1,1,0,0,0,1,0,1,1,1
2,2,2,1,0,1,0,1,1,0,1,0,0,1
2,2,2,1,0,0,0,0,1,1,1,0,1,1
2,2,2,1,1,1,0,1,1,0,1,1,1,0
2,2,2,0,0,1,0,1,1,0,0,1,0,1
2,2,2,1,1,1,1,0,1,1,1,1,1,1
2,2,2,1,0,1,0,1,1,0,1,1,0,1
2,2,2,1,0,1,0,1,1,0,0,0,1,1
3,3,2,1,0,1,0,0,1,1,0,1,0,0
3,3,2,0,0,1,0,1,1,1,1,1,0,0
3,3,2,1,0,1,0,1,1,1,0,1,0,0
3,3,2,0,1,1,0,1,1,1,0,1,0,0
3,3,2,1,1,0,0,0,1,0,1,1,1,1
3,3,2,0,0,0,0,0,1,0,1,0,0,1
3,2,2,1,1,1,1,0,1,1,1,0,0,1
3,3,2,0,0,1,0,1,1,1,0,0,1,0
3,3,2,1,1,1,0,0,1,1,1,1,1,0
3,3,2,0,1,1,0,1,1,0,0,0,0,1
3,3,2,1,0,1,0,1,1,1,0,0,1,1
3,3,2,1,0,1,0,1,1,1,0,1,1,0
3,3,2,1,1,1,1,0,1,1,1,0,0,0
3,3,2,0,0,0,0,0,1,0,0,0,0,1
3,3,2,1,1,1,0,1,1,0,1,1,1,1
3,3,2,1,0,1,0,1,1,0,0,0,0,1
3,3,2,0,1,1,0,0,1,0,0,1,0,0
3,3,2,0,1,1,0,1,1,0,0,1,0,1
3,3,2,0,0,1,0,1,1,1,1,0,1,0
3,3,2,1,0,0,0,0,1,0,1,0,0,1
3,3,2,1,0,1,0,1,1,0,1,1,1,1
3,3,2,0,0,0,0,0,0,0,1,1,0,0
3,3,2,1,0,1,0,0,1,1,0,1,1,0
3,3,2,1,0,0,0,0,1,0,0,0,1,1
4,4,2,1,0,0,0,0,1,1,1,0,1,0
4,4,2,1,0,1,0,0,1,1,1,0,1,0
4,4,2,1,1,1,0,1,1,1,1,0,1,0
4,4,2,1,0,1,0,1,1,1,1,0,0,0
4,4,2,0,0,1,0,1,1,0,1,0,1,0
4,4,2,1,0,1,0,0,1,1,1,1,0,0
4,4,2,1,1,1,0,1,1,0,0,1,0,1
4,4,2,0,1,1,0,1,1,1,0,0,0,0
4,4,2,0,1,1,0,1,1,0,0,0,1,0
4,4,2,1,1,1,0,1,1,0,0,0,0,1
4,4,2,0,1,1,0,1,1,0,1,1,0,1
4,4,2,0,0,1,0,1,1,0,0,0,1,0
4,4,2,1,0,1,0,1,1,1,0,0,1,0
4,4,2,0,0,1,0,0,1,1,1,1,0,0
4,4,2,0,0,0,0,0,1,0,0,1,1,1
4,4,2,0,0,1,0,1,1,0,0,1,1,1
4,4,2,0,1,1,0,0,1,1,1,1,0,0
4,4,2,1,1,1,0,0,1,1,0,1,1,0
4,4,2,0,0,1,0,0,1,1,0,0,1,0
4,4,2,0,1,1,0,1,1,1,0,0,1,0
4,4,2,1,0,0,0,0,1,0,1,0,1,1
4,4,2,1,1,1,0,0,1,1,1,0,1,0
4,4,2,1,0,0,0,0,1,0,0,0,0,1
4,4,2,0,1,1,0,0,1,1,1,1,1,0
4,4,2,0,1,0,0,0,1,1,0,1,1,1
4,4,2,0,0,1,0,1,1,1,0,1,1,1
4,4,2,0,1,1,0,1,1,0,1,0,1,1
4,4,2,1,1,1,0,1,1,1,1,1,1,0
4,4,2,0,1,1,0,1,1,0,0,0,1,1
4,4,2,0,1,0,0,0,1,1,0,0,1,0
4,4,2,0,0,1,0,1,1,0,0,0,0,1
4,4,2,0,0,1,0,1,1,0,0,0,1,1
4,4,2,0,0,1,0,1,1,0,1,0,1,1
4,4,2,1,0,1,0,1,1,0,0,1,0,1
4,4,2,1,0,1,0,1,1,1,0,0,0,1
4,4,2,0,0,0,0,0,1,1,0,0,1,1
4,4,2,0,1,1,0,0,1,1,0,1,1,0
4,4,2,1,0,1,0,0,1,0,1,1,1,0
5,5,2,1,0,1,0,1,1,1,0,0,0,0
5,5,2,0,0,1,0,1,1,0,1,1,1,0
5,5,2,1,1,1,0,1,1,0,1,1,0,1
5,5,2,1,0,0,0,0,1,0,1,1,0,1
5,5,2,0,1,1,0,0,1,0,0,1,0,1
5,5,2,0,1,1,0,1,1,0,1,0,1,0
5,5,2,1,0,1,0,1,1,1,1,1,0,0
5,5,2,0,1,1,0,0,1,0,1,1,1,0
5,5,2,0,1,1,0,1,1,0,1,1,1,0
5,5,2,0,0,1,0,0,1,1,0,1,0,0
5,5,2,1,0,1,0,1,1,0,1,1,1,0
5,5,2,0,1,1,0,0,1,0,1,0,1,0
5,5,2,1,1,0,0,0,1,0,0,0,1,1
5,5,2,1,0,0,0,0,1,1,1,0,0,1
5,5,2,0,0,1,0,1,1,1,0,0,0,0
5,5,2,1,1,0,0,0,1,0,1,0,0,1
5,5,2,1,0,1,0,0,1,0,1,0,1,0
5,5,2,1,1,1,0,0,1,0,1,1,0,1
5,5,2,0,0,1,0,1,1,1,0,1,0,1
5,5,2,1,1,0,0,0,1,1,1,0,1,1
5,5,2,0,1,0,0,0,1,0,0,0,0,1
5,5,2,1,0,0,0,0,1,0,0,1,1,1
5,5,2,1,0,0,0,0,1,1,0,0,1,1
5,5,2,0,0,1,0,0,1,0,0,1,1,0
5,5,2,0,0,0,0,0,1,1,0,0,1,0
5,5,2,0,1,1,0,1,1,1,1,0,1,0
6,6,2,1,0,1,0,1,1,1,0,1,0,1
6,6,2,0,1,0,0,0,1,0,0,0,1,1
6,6,2,0,1,1,0,0,1,1,0,0,1,0
6,6,2,1,0,1,0,0,1,0,0,1,1,0
6,6,2,0,0,0,0,0,1,0,0,1,0,1
6,6,2,0,0,1,0,1,1,0,0,1,1,0
6,6,2,0,1,1,0,1,1,0,0,1,1,1
6,6,2,0,1,1,0,1,1,0,1,0,0,1
6,6,2,0,0,0,0,0,1,1,0,0,0,1
6,6,2,1,0,1,0,0,1,0,1,1,0,1
6,6,2,1,0,1,0,1,1,0,1,0,1,0
6,6,2,0,1,1,0,0,1,1,1,0,1,0
6,6,2,0,1,0,0,0,1,0,1,0,0,1
6,6,2,1,0,0,0,0,1,0,1,1,1,1
6,6,2,0,1,0,0,0,1,0,1,0,1,1
6,6,2,1,1,1,0,1,1,0,0,1,1,0
6,6,2,1,0,1,0,1,1,0,0,1,0,0
6,6,2,1,1,0,0,0,1,0,0,1,0,1
6,6,2,1,0,0,0,0,1,1,1,1,0,1
6,6,2,1,1,1,0,1,1,1,1,0,0,1
6,6,2,0,0,0,0,0,1,1,1,0,1,0
6,6,2,1,0,1,0,0,1,0,0,1,0,1
6,6,2,0,1,1,0,1,1,0,0,1,0,0
6,6,2,0,1,0,0,0,1,1,0,1,0,1
6,5,2,1,1,1,0,1,1,0,1,0,1,1
6,6,2,0,0,0,0,0,1,1,0,1,1,1
7,6,2,0,0,1,0,0,1,0,0,1,0,0
7,7,2,1,1,1,0,1,1,0,1,0,1,0
7,7,2,1,0,1,0,1,1,1,1,0,1,1
7,7,2,1,1,1,0,1,1,1,1,1,0,0
7,7,2,1,1,1,0,1,1,1,0,1,0,0
7,7,2,0,1,1,0,1,1,1,1,0,1,1
7,7,2,1,0,0,0,0,1,1,0,0,0,1
7,6,2,1,0,1,0,0,1,1,0,0,0,0
7,7,2,0,0,1,0,0,1,1,1,0,1,0
7,7,2,0,1,0,0,0,1,0,1,1,0,1
7,7,2,0,0,1,0,1,1,0,1,1,0,1
7,6,2,0,1,1,0,1,1,1,0,0,1,1
7,7,2,0,1,1,0,1,1,0,0,1,1,0
7,7,2,1,0,1,0,0,1,1,1,0,0,0
7,6,2,1,0,1,0,0,1,0,1,1,0,0
7,7,2,0,0,1,0,1,1,1,1,0,0,1
7,7,2,0,1,1,0,1,1,1,1,0,0,0
7,6,2,1,0,0,0,0,1,1,1,1,1,0
8,8,2,1,1,1,0,1,1,0,1,0,0,1
8,8,2,0,0,0,0,0,1,1,1,0,1,1
8,8,2,0,1,1,0,0,1,0,0,1,1,1
8,8,2,0,0,0,0,0,1,0,0,0,1,1
8,8,2,0,0,1,0,1,1,1,1,0,1,1
8,8,2,0,0,1,0,0,1,0,1,1,1,0
8,8,2,0,0,1,0,1,1,1,0,0,0,1
8,8,2,1,0,1,0,1,1,0,0,0,1,0
8,8,2,0,0,0,0,0,1,1,0,1,1,0
8,8,2,0,1,1,0,1,1,1,1,1,0,1
8,8,2,0,0,1,0,0,1,0,1,0,1,0
8,8,2,1,0,1,0,1,1,0,0,1,1,1
8,8,2,1,1,1,0,1,1,0,1,1,0,0
8,8,2,1,0,1,0,1,1,1,1,0,0,1
8,8,2,1,1,1,0,1,1,1,0,0,1,0
8,8,2,1,0,1,0,1,1,0,1,0,0,0
8,7,2,0,0,1,0,1,1,1,0,0,1,1
8,8,2,0,1,0,0,0,1,1,0,0,0,1
8,8,2,0,1,1,0,0,1,0,0,0,0,0
8,8,2,0,0,0,0,0,1,1,1,0,0,1
8,8,2,1,1,1,0,1,1,0,0,0,1,1
8,8,2,0,1,0,0,0,1,1,0,1,1,0
8,8,2,0,0,1,0,1,1,0,1,1,1,1
8,8,2,0,1,1,0,0,1,0,1,1,0,0
8,8,2,0,1,1,0,1,1,0,1,1,0,0
9,9,2,1,1,0,0,0,1,0,0,1,1,1
9,9,2,1,1,0,0,0,1,0,1,0,1,1
9,9,2,0,1,1,0,1,1,1,0,0,0,1
9,8,2,1,1,1,0,0,1,1,1,1,0,0
9,8,2,0,1,1,0,0,1,0,0,1,1,0
9,9,2,1,1,1,0,1,1,1,0,1,1,1
9,9,2,1,0,0,0,0,1,0,0,1,0,1
9,9,2,1,0,0,0,0,1,1,1,1,1,1
9,9,2,0,1,0,0,0,1,0,1,0,1,0
9,9,2,0,0,1,0,1,1,0,0,1,0,0
9,9,2,1,1,1,0,0,1,0,0,1,1,0
9,9,2,0,1,0,0,0,1,0,1,1,1,1
9,9,2,1,0,1,0,1,1,1,0,1,1,1
9,9,2,1,1,0,0,0,1,1,0,0,0,1
9,9,2,1,1,0,0,0,1,0,1,1,0,1
9,9,2,0,1,1,0,0,1,0,0,0,1,0
9,8,2,1,0,0,0,0,1,1,0,1,1,0
9,9,2,1,1,1,0,1,1,0,0,0,1,0
9,9,2,0,0,1,0,1,1,0,0,0,0,0
9,9,2,0,1,0,0,0,1,0,0,1,1,1
9,9,2,0,1,1,0,1,1,0,1,1,1,1
9,9,2,0,1,1,0,0,1,0,0,0,0,1
9,9,2,0,0,1,0,0,1,1,0,0,0,0
9,9,2,1,1,1,0,0,1,0,0,1,0,0
9,8,2,1,0,1,0,1,1,0,1,1,0,0
10,10,2,0,1,1,0,1,1,1,1,1,0,0
10,10,2,1,1,1,0,1,1,1,0,0,1,1
10,10,2,0,0,1,0,0,1,0,0,0,1,0
10,10,2,0,0,1,0,1,1,0,1,0,0,1
10,9,2,1,1,0,0,0,1,0,0,0,0,1
10,10,2,1,1,0,0,0,1,1,0,1,0,1
10,10,2,1,1,1,0,1,1,1,0,0,0,0
10,10,2,1,0,1,0,0,1,0,0,0,1,0
10,10,2,0,1,0,0,0,1,1,0,0,1,1
10,9,2,1,1,0,0,0,1,1,1,0,0,1
10,10,2,1,1,1,0,1,1,1,1,0,0,0
10,9,2,1,0,0,0,0,1,1,0,0,1,0
10,9,2,0,0,0,0,0,1,1,0,1,0,1
10,10,2,1,1,1,0,0,1,1,0,0,1,0
10,10,2,1,0,1,0,0,1,0,0,0,0,0
10,10,2,1,0,1,0,0,1,0,1,0,0,1
10,10,2,0,0,1,0,0,1,0,1,1,0,0
10,10,2,0,1,1,0,0,1,1,0,0,0,0
10,10,2,1,1,1,0,1,1,1,0,0,0,1
11,10,2,0,1,1,0,1,1,0,0,0,0,0
11,11,2,1,1,1,0,0,1,0,0,1,0,1
11,10,2,0,1,0,0,0,1,1,1,1,1,0
11,11,2,1,1,1,0,0,1,0,1,0,1,0
11,11,2,0,1,1,0,1,1,1,0,1,1,1
11,11,2,0,0,1,0,0,1,0,0,0,0,0
11,11,2,1,1,1,0,0,1,0,0,1,1,1
11,11,2,0,0,1,0,1,1,0,1,1,0,0
11,11,2,1,0,1,0,0,1,0,1,0,0,0
11,11,2,0,0,1,0,0,1,1,1,0,0,0
12,12,2,1,0,1,0,0,1,0,1,1,1,1
12,12,2,1,1,1,0,1,1,1,1,1,0,1
12,12,2,0,0,1,0,1,1,0,1,0,0,0
12,10,2,1,1,0,0,0,1,1,1,1,1,0
12,12,2,1,1,1,0,0,1,0,1,1,0,0
12,12,2,0,0,0,0,0,1,0,1,1,1,1
12,12,2,1,0,1,0,0,1,1,0,0,1,0
12,12,2,1,1,1,0,0,1,1,0,0,0,0
12,12,2,0,1,1,0,1,1,1,0,1,0,1
12,12,2,1,0,0,0,0,1,1,0,1,0,1
13,12,2,1,1,1,0,0,1,1,1,0,0,0
13,13,2,1,1,1,0,1,1,0,0,1,0,0
13,11,2,0,1,1,0,0,1,1,1,0,0,0
13,13,2,0,0,0,0,0,1,0,1,1,0,1
13,13,2,0,1,1,0,1,1,1,1,0,0,1
13,13,2,1,1,0,0,0,1,1,0,0,1,1
13,13,2,0,0,1,0,1,1,1,1,1,1,1
13,13,2,0,0,0,0,0,1,0,1,0,1,1
13,13,2,1,0,1,0,0,1,0,0,1,0,0
14,14,2,1,0,0,0,0,1,1,1,1,0,0
14,13,2,0,0,1,0,0,1,0,1,1,0,1
14,14,2,0,0,1,0,0,1,0,0,0,0,1
14,12,2,1,1,1,0,1,1,1,1,0,1,1
14,14,2,1,1,1,0,1,1,1,0,1,0,1
14,14,2,1,1,1,0,1,1,1,1,1,1,1
14,13,2,0,0,1,0,0,1,0,0,1,0,1
15,15,2,0,0,1,0,1,1,1,1,1,0,1
15,15,2,1,1,0,0,0,1,1,1,0,1,0
15,15,2,0,1,1,0,1,1,0,1,0,0,0
15,15,2,0,1,1,0,0,1,0,1,1,0,1
15,15,2,0,1,0,0,0,1,0,0,0,1,0
15,15,2,0,1,0,0,0,1,1,1,0,1,0
15,15,2,1,0,1,0,0,1,0,1,0,1,1
15,15,2,0,0,0,0,0,1,1,1,1,0,1
15,13,2,0,1,0,0,0,1,1,0,0,0,0
15,15,2,1,0,0,0,0,1,1,0,1,1,1
15,14,2,0,1,1,0,1,1,1,1,1,1,1
16,16,2,0,0,0,0,0,1,1,0,1,0,0
16,15,2,0,1,0,0,0,1,1,1,0,0,1
16,16,2,1,1,0,0,0,1,1,1,1,0,1
16,16,2,1,1,0,0,0,1,1,0,1,1,1
17,16,2,1,1,1,0,0,1,0,0,0,0,0
17,17,2,1,1,1,0,0,1,0,0,0,1,0
17,17,2,0,1,0,0,0,1,1,1,1,1,1
17,16,2,1,0,0,0,0,1,1,0,1,0,0
17,16,2,0,1,0,0,0,1,1,1,0,1,1
17,17,2,0,0,0,0,0,1,1,1,0,0,0
17,17,2,1,1,1,0,0,1,0,1,0,0,1
17,16,2,0,0,1,0,0,1,0,0,0,1,1
17,17,2,0,0,0,0,0,1,1,1,1,1,1
18,18,2,1,0,1,0,0,1,0,0,0,0,1
18,18,2,1,1,1,0,0,1,0,1,0,0,0
18,18,2,1,1,1,0,1,1,0,1,0,0,0
18,17,2,1,1,0,0,0,1,1,0,1,1,0
19,18,2,1,1,1,0,1,1,0,0,0,0,0
19,19,2,1,0,0,0,0,1,0,1,0,1,0
19,19,2,0,0,0,0,0,1,1,0,0,0,0
19,16,2,1,1,1,0,0,1,0,1,1,1,1
19,19,2,1,0,0,0,0,1,0,1,1,1,0
19,19,2,0,1,1,0,0,1,0,1,0,0,1
19,18,2,1,0,0,0,0,1,1,0,0,0,0
20,20,2,1,0,1,0,0,1,1,1,1,0,1
20,20,2,0,0,0,0,0,1,0,0,0,1,0
21,20,2,0,0,0,0,0,1,0,0,1,1,0
21,21,2,1,0,1,0,0,1,0,0,1,1,1
21,21,2,0,1,1,0,0,1,0,1,0,0,0
21,20,2,1,0,1,0,1,1,0,0,0,0,0
21,21,2,0,0,0,0,0,1,1,1,1,1,0
21,19,2,1,0,0,0,0,1,1,1,0,0,0
22,20,2,0,0,1,0,0,1,0,1,0,0,0
23,23,2,0,1,1,0,0,1,0,0,0,1,1
23,19,2,0,1,0,0,0,1,1,0,1,0,0
23,23,2,1,0,0,0,0,1,0,0,0,1,0
23,23,2,1,1,1,0,0,1,0,0,0,0,1
23,22,2,1,0,1,0,0,1,1,0,1,0,1
24,24,2,0,0,1,0,0,1,0,1,0,0,1
24,24,2,0,0,0,0,0,1,0,1,0,1,0
25,23,2,0,0,1,0,0,1,0,0,1,1,1
25,22,2,1,1,0,0,0,1,1,1,1,1,1
25,25,2,0,0,1,0,0,1,0,1,1,1,1
25,23,2,1,1,0,0,0,1,0,1,0,1,0
25,25,2,0,0,1,0,0,1,1,0,0,0,1
26,26,2,0,1,0,0,0,1,1,1,1,0,1
26,21,2,1,1,1,0,0,1,0,1,0,1,1
27,27,2,0,0,1,0,0,1,0,1,0,1,1
27,27,2,0,0,1,0,0,1,1,0,1,0,1
28,28,2,0,0,0,0,0,1,1,1,1,0,0
28,26,2,1,1,0,0,0,1,1,0,1,0,0
28,28,2,0,1,1,0,0,1,1,0,1,0,1
28,28,2,1,0,1,0,0,1,0,0,0,1,1
29,28,2,1,1,0,0,0,1,0,0,0,1,0
29,29,2,0,1,0,0,0,1,0,0,1,1,0
30,24,2,1,1,0,0,0,1,1,1,0,0,0
