cases,developers,a_language_code,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
218,116,0,0,0,1,0,1,1,1,0,1,1,1
5285,116,0,1,1,0,0,0,1,1,1,0,1,1
238,116,0,1,0,1,0,1,1,1,1,1,1,1
1509,372,0,1,0,1,0,0,1,1,1,1,1,1
4654,117,0,1,1,1,0,0,1,0,1,1,0,1
1549,117,0,0,1,1,0,1,1,1,1,1,0,1
21965,629,0,1,1,1,0,0,1,1,1,1,1,1
699,118,0,0,0,1,0,0,1,0,1,0,1,0
9536,118,0,0,1,0,0,0,1,0,1,1,1,1
220,119,0,1,0,1,0,1,1,1,0,1,1,1
1684,120,0,1,1,0,0,0,1,1,0,1,0,1
4476,120,0,0,1,0,0,0,1,1,1,0,0,1
839,120,0,1,0,0,0,0,1,1,1,0,0,0
734,120,0,0,0,1,0,0,1,0,1,0,0,0
5442,120,0,1,1,1,0,0,1,0,1,0,0,0
1221,121,0,0,1,1,0,1,1,0,1,1,0,0
548,121,0,1,0,1,0,0,1,1,1,1,0,1
1456,122,0,0,1,0,0,0,1,1,0,1,1,0
6342,122,0,0,1,1,0,0,1,0,1,0,0,0
10246,890,0,1,1,1,0,0,1,1,0,1,1,1
906,123,0,0,0,0,0,0,1,0,1,1,0,1
2047,126,0,0,1,1,0,1,1,0,1,0,0,0
347,127,0,1,1,1,0,1,1,0,0,0,1,0
1073,128,0,0,0,0,0,0,1,1,1,1,1,1
18827,384,0,0,1,1,0,0,1,1,1,0,0,1
472,129,0,1,1,1,0,1,1,0,0,0,0,0
6515,130,0,0,1,0,0,0,1,0,1,1,0,1
2163,386,0,0,1,0,0,0,1,0,0,0,0,0
1257,131,0,1,1,1,0,1,1,0,1,0,1,0
619,132,0,0,0,0,0,0,1,1,1,1,0,1
4491,132,0,1,1,1,0,0,1,0,1,0,1,0
16917,644,0,0,1,1,0,0,1,1,1,1,1,1
293,133,0,0,0,1,0,1,1,0,1,1,0,0
575,133,0,0,1,1,0,1,1,1,0,1,1,1
988,134,0,0,1,1,0,0,1,0,0,1,1,1
3625,647,0,1,0,0,0,0,1,0,1,1,0,0
399,138,0,1,0,0,0,0,1,1,0,0,0,0
8460,139,0,1,1,0,0,0,1,1,1,1,0,1
2223,140,0,1,1,1,0,0,1,1,0,0,1,0
8661,140,0,1,1,0,0,0,1,1,1,1,1,1
1566,140,0,0,1,0,0,0,1,1,0,0,0,0
3438,140,0,0,1,1,0,0,1,0,1,1,0,1
1072,140,0,1,1,1,0,0,1,0,0,0,0,0
5649,652,0,1,1,0,0,0,1,0,0,1,0,0
290,141,0,0,0,1,0,0,1,0,0,1,1,1
307,142,0,0,0,1,0,0,1,1,0,1,0,1
236,142,0,1,0,1,0,0,1,0,0,1,1,1
2963,654,0,0,0,1,0,0,1,1,1,1,1,1
430,143,0,0,0,1,0,1,1,0,1,0,0,0
549,143,0,0,0,1,0,0,1,0,1,1,0,1
1264,145,0,0,0,0,0,0,1,0,1,1,1,1
830,147,0,1,1,1,0,0,1,0,0,0,1,0
463,149,0,1,0,0,0,0,1,1,0,1,0,0
1692,149,0,1,1,0,0,0,1,1,0,1,1,1
424,150,0,1,0,1,0,0,1,1,0,1,0,1
3401,663,0,1,1,0,0,0,1,0,0,0,0,0
25809,666,0,1,1,0,0,0,1,0,1,1,0,0
4449,923,0,1,1,1,0,1,1,1,1,1,1,1
7270,156,0,1,1,0,0,0,1,1,1,0,1,0
2999,156,0,1,1,1,0,0,1,1,0,0,0,0
7219,157,0,0,1,0,0,0,1,1,1,1,0,1
4434,925,0,0,1,1,0,1,1,1,1,1,1,1
1083,158,0,0,1,0,0,0,1,0,0,0,1,0
1316,158,0,0,0,1,0,0,1,0,1,0,0,1
1318,160,0,1,0,0,0,0,1,1,1,1,0,0
927,163,0,1,0,1,0,0,1,0,1,0,1,1
9660,163,0,0,1,0,0,0,1,1,1,0,1,0
43655,932,0,1,1,1,0,0,1,1,1,0,1,1
34935,932,0,0,1,0,0,0,1,0,1,1,0,0
774,166,0,1,0,1,0,0,1,1,1,0,0,1
1053,423,0,0,0,1,0,0,1,1,0,1,1,1
9762,168,0,1,1,1,0,0,1,0,1,0,0,1
7161,168,0,0,1,1,0,0,1,0,1,0,0,1
1213,169,0,0,0,0,0,0,1,1,1,1,1,0
2912,170,0,0,1,0,0,0,1,1,0,1,0,0
9090,171,0,0,1,0,0,0,1,1,1,1,1,1
494,172,0,0,0,0,0,0,1,1,0,1,0,0
2708,430,0,1,1,1,0,1,1,1,1,0,1,1
2859,175,0,1,1,0,0,0,1,1,0,1,1,0
2382,176,0,0,1,1,0,0,1,0,0,0,1,1
524,180,0,0,0,1,0,1,1,1,1,1,1,1
6218,693,0,0,0,1,0,0,1,1,1,0,1,1
9462,182,0,1,1,0,0,0,1,1,1,1,1,0
1808,183,0,1,1,0,0,0,1,1,0,0,1,0
7796,186,0,1,1,1,0,0,1,0,1,1,1,1
900,187,0,0,1,0,0,0,1,0,0,1,1,0
461,187,0,0,0,1,0,0,1,0,0,0,1,1
1725,187,0,1,1,1,0,0,1,0,0,0,0,1
951,190,0,1,1,1,0,1,1,1,0,1,1,1
489,194,0,0,0,1,0,0,1,1,0,0,0,1
847,196,0,1,1,1,0,1,1,1,0,0,1,1
21833,1479,0,1,1,1,0,0,1,1,0,0,1,1
7472,201,0,0,1,1,0,0,1,0,1,1,1,1
2959,458,0,0,1,1,0,1,1,1,1,0,1,1
474,209,0,0,0,0,0,0,1,0,0,0,1,0
9154,721,0,0,1,1,0,0,1,1,0,0,1,1
1703,212,0,0,1,1,0,0,1,1,0,1,0,1
547,213,0,1,0,1,0,0,1,1,0,0,0,1
14544,214,0,0,1,0,0,0,1,1,1,1,1,0
1514,215,0,0,0,0,0,0,1,1,1,0,0,0
911,474,0,1,1,1,1,1,1,1,1,0,1,1
407,225,0,1,0,1,0,0,1,0,0,0,1,1
1806,738,0,0,0,0,0,0,1,0,0,1,0,0
8778,228,0,1,1,0,0,0,1,0,1,0,1,0
1493,229,0,1,1,1,0,0,1,0,0,1,1,1
3426,489,0,0,0,0,0,0,1,0,1,1,1,0
930,239,0,1,0,0,0,0,1,0,1,0,1,0
2847,241,0,0,0,1,0,0,1,0,1,0,1,1
8384,497,0,1,1,1,0,0,1,1,0,0,0,1
13175,243,0,1,1,0,0,0,1,1,1,0,0,0
1056,249,0,0,0,1,0,0,1,0,1,1,1,1
1304,505,0,1,0,1,0,0,1,1,0,1,1,1
15197,251,0,0,1,0,0,0,1,0,1,0,1,0
23455,251,0,1,1,0,0,0,1,1,1,1,0,0
7524,253,0,1,1,0,0,0,1,1,0,1,0,0
1215,253,0,1,0,0,0,0,1,0,1,1,1,0
2307,510,0,0,1,0,0,0,1,0,0,1,0,0
2107,510,0,1,0,1,0,0,1,1,1,0,1,1
17622,255,0,0,1,1,0,0,1,0,1,0,1,1
1,1,1,1,1,1,0,1,0,1,0,1,0,1
1,1,1,1,1,0,1,0,1,0,1,0,1,0
1,1,1,0,0,1,0,0,0,0,1,1,1,0
1,1,1,0,1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,1,1,0,0,0
1,1,1,1,0,1,0,1,1,1,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,0,1,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,0,1,1,1,0,0,1
1,1,1,1,0,1,0,0,1,1,1,1,1,0
1,1,1,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,1,0,1,0,1,1,1,1
1,1,1,1,1,0,0,0,0,0,1,1,1,0
1,1,1,1,1,1,0,0,0,0,1,1,1,1
1,1,1,0,1,1,0,1,0,1,1,0,1,1
1,1,1,1,1,0,1,0,1,1,1,0,0,1
1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,0,1,0,0,0,1,0,0,0,0,1
1,1,1,1,1,1,0,0,0,0,1,0,1,1
1,1,1,1,0,1,0,0,0,1,1,0,1,1
1,1,1,0,0,1,0,0,1,0,0,1,1,0
1,1,1,1,0,1,0,1,1,1,1,0,0,0
1,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,0,1,0,1,0
1,1,1,1,1,1,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,0,0,1,0,0,0,1,0,1,1,1
1,1,1,1,0,0,0,0,1,1,0,1,0,1
1,1,1,1,0,1,0,0,0,1,0,0,1,1
1,1,1,1,0,1,0,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,1,1,0,0,0,1
1,1,1,1,1,0,1,0,1,1,1,1,0,0
1,1,1,0,0,1,0,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,0,0,0,1,1,0,0,1
1,1,1,1,1,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,0,1,0,0,0,1,0,0
3,1,1,0,0,1,0,0,1,1,0,1,0,0
1,1,1,0,1,1,0,0,0,1,0,0,1,1
2,1,1,1,0,1,0,0,0,1,1,1,0,1
1,1,1,1,0,1,0,1,0,0,0,1,1,0
2,2,1,1,0,1,0,1,1,1,0,0,0,0
2,2,1,0,1,1,0,1,1,0,0,1,0,1
2,2,1,1,0,1,0,0,1,0,1,1,1,0
2,2,1,1,1,0,0,0,0,1,0,0,0,0
2,2,1,1,1,1,0,0,0,1,1,0,1,1
10,2,1,1,0,1,0,1,1,0,0,1,0,1
3,2,1,0,0,1,0,0,1,1,0,0,0,0
2,2,1,1,1,1,1,1,1,1,1,1,0,0
2,2,1,1,0,1,0,0,0,0,0,0,0,0
2,2,1,1,0,1,0,0,1,1,1,0,0,0
3,2,1,1,1,1,0,1,0,1,1,1,1,1
2,2,1,0,1,1,0,1,0,1,1,1,1,1
2,2,1,1,1,1,1,0,1,1,1,0,0,0
2,2,1,0,0,0,0,0,0,0,1,0,0,0
3,2,1,1,1,1,0,0,0,1,0,0,1,1
2,2,1,1,0,1,0,0,1,1,0,1,0,0
2,2,1,0,1,0,0,0,1,0,0,0,1,1
3,2,1,1,0,0,0,0,0,0,0,1,0,0
2,2,1,1,1,0,1,0,1,1,1,0,1,1
2,2,1,1,1,1,1,0,1,0,1,0,1,1
2,2,1,1,1,0,0,0,0,0,0,1,1,0
2,2,1,0,0,0,0,0,1,1,0,0,0,1
2,2,1,1,1,0,0,0,0,0,1,1,0,0
2,2,1,1,1,0,0,0,0,0,0,0,0,0
2,2,1,1,1,1,0,0,0,1,0,1,1,1
2,2,1,1,1,1,1,1,0,1,1,1,1,1
2,2,1,0,0,0,0,0,1,1,0,1,0,1
3,3,1,1,0,0,0,0,1,0,0,0,0,1
3,3,1,1,0,1,0,1,1,0,1,1,0,1
3,3,1,1,0,0,0,0,0,0,0,0,0,0
3,3,1,1,0,1,0,0,1,1,1,1,0,0
5,3,1,0,1,1,0,0,1,0,0,1,0,0
3,3,1,0,1,1,0,1,1,0,0,0,0,1
3,3,1,0,0,0,0,0,1,0,0,0,0,1
3,3,1,1,1,1,0,1,1,0,0,1,0,1
11,3,1,1,0,1,0,1,1,1,1,1,0,0
3,3,1,0,0,1,0,0,1,0,0,1,0,0
3,3,1,0,0,1,0,1,1,1,0,0,0,1
3,3,1,0,1,1,0,0,1,1,0,1,0,0
6,3,1,1,1,1,0,0,0,1,1,1,1,1
3,3,1,1,0,0,0,0,1,0,1,1,0,1
3,3,1,1,0,1,0,0,1,0,1,1,0,0
3,3,1,1,0,0,0,0,1,1,1,0,0,1
3,3,1,0,0,1,0,0,1,0,0,1,0,1
3,3,1,1,1,1,1,1,1,1,1,0,1,0
3,3,1,0,1,1,0,1,1,1,0,0,0,1
5,4,1,0,0,1,0,0,1,1,1,1,1,0
4,4,1,0,1,0,0,0,1,0,0,1,1,1
4,4,1,1,0,0,0,0,1,1,0,0,0,1
4,4,1,0,1,1,0,0,1,0,0,1,0,1
4,4,1,0,0,0,0,0,1,0,0,0,1,1
4,4,1,1,1,1,0,0,1,0,0,1,1,0
4,4,1,1,1,0,1,0,1,0,1,1,0,0
6,4,1,0,1,1,0,1,1,1,0,1,0,0
4,4,1,0,0,1,0,1,1,0,1,0,0,1
4,4,1,1,1,0,1,0,1,1,1,0,0,0
9,4,1,1,0,0,0,0,1,1,1,0,1,1
4,4,1,1,0,1,0,0,1,0,0,1,0,0
6,4,1,1,1,0,1,0,1,0,1,0,0,0
4,4,1,1,0,0,0,0,1,0,1,0,1,1
5,4,1,1,0,0,0,0,1,1,1,1,0,1
6,4,1,1,1,0,0,0,1,0,0,0,0,1
4,4,1,0,0,1,0,0,1,1,0,1,1,0
4,4,1,1,0,1,0,1,1,1,1,1,0,1
7,4,1,1,1,0,0,0,1,0,0,0,1,1
5,4,1,0,0,0,0,0,1,0,0,1,0,1
7,4,1,1,1,1,0,1,1,0,1,0,0,1
4,4,1,1,1,1,1,0,1,1,1,1,1,1
8,4,1,0,1,0,0,0,1,1,0,0,1,1
13,5,1,0,1,1,0,1,1,0,0,0,1,1
6,5,1,0,1,1,0,0,1,0,0,0,1,0
6,5,1,1,0,1,0,0,1,1,0,0,0,0
6,5,1,0,0,0,0,0,1,0,1,0,0,1
6,5,1,1,1,1,0,1,1,1,0,0,0,1
6,5,1,1,0,0,0,0,1,0,0,1,0,1
5,5,1,1,0,1,0,0,1,1,0,1,1,0
5,5,1,1,0,0,0,0,1,0,1,0,0,1
7,5,1,1,1,1,0,0,1,0,1,1,1,0
10,5,1,0,1,1,0,0,1,1,1,1,1,0
15,5,1,0,1,1,0,1,1,1,0,1,1,0
9,5,1,0,1,1,0,1,1,1,0,1,0,1
7,5,1,1,0,0,0,0,1,1,1,1,1,1
7,5,1,0,1,1,0,0,1,0,0,0,0,0
5,5,1,0,1,1,0,0,1,1,0,0,0,0
5,5,1,1,0,1,0,1,1,1,0,0,0,1
7,5,1,0,0,1,0,0,1,1,1,1,0,0
9,5,1,0,1,1,0,1,1,0,1,0,0,1
5,5,1,0,0,1,0,1,1,1,1,0,0,1
5,5,1,1,0,1,0,1,1,1,0,1,0,0
5,5,1,0,1,0,0,0,1,0,0,1,0,1
5,5,1,0,0,1,0,1,1,0,0,0,0,1
10,6,1,0,0,1,0,0,1,1,1,0,0,0
6,6,1,0,0,1,0,1,1,1,0,1,0,1
6,6,1,1,1,1,0,0,1,0,0,0,0,0
8,6,1,1,0,0,0,0,1,0,0,1,1,1
10,6,1,1,1,1,1,0,1,1,1,0,1,1
7,6,1,0,0,1,0,1,1,1,0,0,0,0
6,6,1,0,0,1,0,1,1,0,1,1,0,1
8,6,1,0,0,1,0,1,1,0,0,1,0,1
6,6,1,0,0,1,0,0,1,0,0,0,0,0
6,6,1,1,0,1,0,1,1,0,0,0,0,1
6,6,1,1,1,1,0,0,1,1,0,1,0,0
9,6,1,1,0,1,0,0,1,1,1,0,1,0
7,6,1,1,0,1,0,0,1,0,0,1,0,1
14,6,1,1,1,1,0,1,1,0,1,1,0,1
7,6,1,0,0,1,0,0,1,1,0,0,1,0
6,6,1,1,0,1,0,0,1,0,0,1,1,0
8,6,1,0,0,1,0,0,1,0,1,1,1,0
7,7,1,0,1,1,0,0,1,0,0,1,1,0
8,7,1,0,1,1,0,1,1,0,1,1,0,1
11,7,1,0,1,1,0,0,1,1,0,0,1,0
11,7,1,0,1,1,0,1,1,0,0,1,1,1
7,7,1,0,0,0,0,0,1,1,1,1,1,1
8,7,1,0,0,1,0,0,1,0,0,0,1,0
8,7,1,1,0,1,0,0,1,0,1,0,0,0
8,7,1,1,0,1,0,0,1,0,1,0,1,0
12,7,1,1,1,1,0,1,1,1,0,0,0,0
15,7,1,1,1,1,0,0,1,1,1,1,0,0
8,7,1,1,0,1,0,0,1,0,1,1,0,1
8,7,1,0,0,0,0,0,1,0,1,0,1,1
11,7,1,1,1,0,0,0,1,1,0,0,0,1
13,7,1,1,0,1,0,1,1,1,1,1,1,0
7,7,1,1,0,1,0,0,1,0,0,0,0,0
14,7,1,0,1,0,0,0,1,1,0,1,1,1
9,7,1,0,0,0,0,0,1,1,1,0,0,1
11,7,1,1,0,1,0,1,1,0,1,0,1,1
7,7,1,1,0,1,0,1,1,0,1,1,1,0
8,7,1,1,0,1,0,0,1,0,0,0,0,1
11,8,1,1,1,0,0,0,1,0,1,0,1,1
18,8,1,0,0,1,0,0,1,0,1,0,1,0
8,8,1,0,0,1,0,0,1,0,0,0,0,1
8,8,1,1,0,1,0,0,1,1,0,0,1,0
9,8,1,1,0,0,0,0,1,1,1,0,1,0
8,8,1,0,1,1,0,0,1,0,0,0,0,1
9,8,1,0,0,1,0,1,1,1,0,1,0,0
10,8,1,1,1,0,0,0,1,0,0,1,0,1
9,8,1,1,1,1,0,1,1,1,0,1,0,0
8,8,1,1,1,1,0,1,1,0,0,0,0,1
9,8,1,0,0,0,0,0,1,0,0,1,1,1
9,8,1,1,0,0,0,0,1,0,1,1,1,1
14,8,1,0,0,1,0,1,1,1,0,1,1,0
8,8,1,0,1,1,0,1,1,1,0,0,0,0
14,8,1,1,1,0,0,0,1,0,1,1,1,1
20,8,1,1,1,1,0,0,1,0,0,1,0,0
10,8,1,0,1,1,0,1,1,1,1,1,0,0
31,8,1,0,1,0,0,0,1,0,1,0,1,1
11,8,1,0,0,1,0,1,1,0,0,0,1,1
9,8,1,0,1,1,0,1,1,0,0,1,0,0
9,8,1,0,1,1,0,0,1,1,0,1,1,0
9,8,1,0,1,0,0,0,1,1,0,1,0,1
10,8,1,1,1,1,0,0,1,1,0,1,1,0
11,9,1,1,1,1,0,1,1,1,1,1,0,1
18,9,1,0,0,1,0,1,1,1,1,1,1,0
29,9,1,1,1,1,0,0,1,1,1,0,0,0
10,9,1,1,0,1,0,1,1,0,0,0,1,1
12,9,1,1,1,0,0,0,1,0,0,1,1,1
11,9,1,1,1,1,0,0,1,0,1,0,1,0
26,9,1,1,0,1,0,1,1,1,0,1,1,0
15,9,1,1,1,0,0,0,1,0,1,0,0,1
14,9,1,1,0,1,0,1,1,0,1,1,0,0
9,9,1,1,0,1,0,0,1,0,0,0,1,0
11,9,1,0,0,0,0,0,1,1,0,0,1,1
21,9,1,0,0,0,0,0,1,1,1,0,1,1
18,9,1,0,1,1,0,0,1,0,1,0,1,0
10,9,1,1,1,1,0,1,1,1,0,1,0,1
11,9,1,0,0,0,0,0,1,0,1,1,0,1
12,9,1,0,1,1,0,0,1,0,1,1,1,0
18,9,1,1,0,1,0,1,1,1,1,0,1,0
13,9,1,1,1,1,0,1,1,1,1,0,0,1
12,10,1,1,0,0,0,0,1,1,0,0,1,1
13,10,1,0,1,1,0,1,1,1,1,1,0,1
13,10,1,0,0,1,0,1,1,1,1,0,1,0
12,10,1,0,0,1,0,0,1,1,1,0,1,0
17,10,1,1,1,1,0,0,1,1,1,1,1,0
23,10,1,1,1,1,0,0,1,1,1,0,1,0
12,10,1,1,0,1,0,1,1,1,0,1,0,1
43,10,1,1,0,1,0,1,1,0,1,0,1,0
10,10,1,1,1,1,1,1,1,0,1,0,1,1
50,10,1,1,1,0,0,0,1,1,1,0,1,0
34,10,1,0,1,1,0,1,1,0,0,0,0,0
18,10,1,1,1,0,0,0,1,1,0,1,0,1
10,10,1,1,0,0,0,0,1,0,0,0,1,1
19,10,1,1,1,0,0,0,1,1,1,0,1,1
14,11,1,0,1,1,0,1,1,1,1,0,0,1
13,11,1,0,0,1,0,0,1,1,0,1,0,1
23,11,1,0,0,0,0,0,1,0,1,1,1,1
13,11,1,1,0,1,0,0,1,0,1,0,0,1
16,11,1,1,0,1,0,1,1,0,1,0,0,0
11,11,1,1,0,0,0,0,1,1,1,1,1,0
21,11,1,1,1,1,0,1,1,1,1,1,0,0
33,11,1,0,1,0,0,0,1,1,1,0,1,1
12,11,1,0,0,1,0,1,1,1,1,0,0,0
11,11,1,1,1,1,0,0,1,0,0,1,0,1
15,11,1,1,1,1,0,1,1,1,1,1,1,0
15,11,1,1,1,1,0,0,1,0,1,1,0,1
13,11,1,0,0,0,0,0,1,1,0,1,1,0
13,11,1,0,1,1,0,0,1,0,1,1,0,1
13,11,1,0,0,0,0,0,1,1,0,0,1,0
13,11,1,0,1,1,0,0,1,0,1,1,0,0
27,11,1,1,1,1,0,0,1,0,1,0,0,1
17,11,1,0,1,0,0,0,1,1,1,0,0,1
16,11,1,1,0,0,0,0,1,1,0,0,1,0
25,11,1,1,1,0,0,0,1,0,1,1,0,1
20,11,1,0,1,0,0,0,1,0,1,0,0,1
18,12,1,0,0,1,0,1,1,1,1,1,0,1
13,12,1,0,1,1,0,0,1,1,1,1,0,0
17,12,1,1,1,1,0,0,1,1,0,0,1,0
24,12,1,1,0,0,0,0,1,1,0,1,1,1
19,12,1,0,0,1,0,1,1,1,0,0,1,0
19,12,1,0,1,0,0,0,1,0,1,1,1,1
23,12,1,0,1,1,0,1,1,0,0,1,1,0
16,12,1,1,1,0,0,0,1,1,1,0,0,1
19,12,1,0,1,1,0,0,1,1,1,0,0,0
14,12,1,1,1,1,0,0,1,0,1,1,0,0
20,12,1,0,1,0,0,0,1,0,1,1,0,1
23,12,1,1,1,1,0,0,1,1,0,0,0,0
23,13,1,0,0,1,0,1,1,1,1,1,0,0
14,13,1,0,0,0,0,0,1,1,0,1,1,1
13,13,1,1,0,0,0,0,1,1,1,0,0,0
20,13,1,0,1,0,0,0,1,1,0,0,1,0
15,13,1,1,0,1,0,0,1,1,1,1,0,1
25,14,1,0,1,1,0,0,1,1,1,0,1,0
17,14,1,0,1,1,0,1,1,1,1,1,1,0
29,14,1,1,1,1,0,0,1,0,1,0,0,0
18,14,1,0,1,0,0,0,1,1,1,1,0,1
16,14,1,0,1,1,0,0,1,0,0,1,1,1
20,14,1,1,1,0,0,0,1,1,1,1,0,1
21,14,1,1,1,1,0,1,1,1,1,0,0,0
20,14,1,1,0,1,0,1,1,0,1,1,1,1
34,15,1,1,0,1,0,1,1,1,0,0,1,0
42,15,1,0,0,1,0,1,1,0,0,1,1,0
48,15,1,0,1,1,0,1,1,1,0,0,1,0
33,15,1,1,0,1,0,1,1,0,0,0,1,0
15,15,1,1,0,1,0,0,1,0,1,1,1,1
22,15,1,0,0,0,0,0,1,1,0,0,0,0
20,15,1,0,0,1,0,1,1,0,1,0,1,1
18,15,1,0,0,0,0,0,1,1,1,1,0,1
17,16,1,0,0,0,0,0,1,1,1,0,1,0
27,16,1,1,1,1,0,1,1,0,1,1,0,0
25,16,1,1,0,0,0,0,1,1,0,1,1,0
19,16,1,1,0,0,0,0,1,1,0,0,0,0
23,16,1,1,0,1,0,1,1,0,0,1,1,1
20,16,1,1,1,1,0,0,1,0,0,0,1,0
23,16,1,0,1,0,0,0,1,1,1,1,1,1
18,16,1,1,0,0,0,0,1,1,1,1,0,0
23,16,1,0,0,1,0,0,1,0,1,1,0,0
31,17,1,0,1,1,0,0,1,0,1,0,0,1
26,17,1,1,1,0,0,0,1,1,1,1,1,0
19,17,1,0,1,1,0,1,1,1,1,0,0,0
38,17,1,0,0,1,0,1,1,0,0,1,0,0
26,17,1,0,0,1,0,1,1,0,0,0,0,0
35,17,1,0,1,1,0,0,1,1,0,0,0,1
32,17,1,1,1,1,0,1,1,0,1,1,1,0
32,17,1,0,0,1,0,0,1,0,1,0,0,1
41,17,1,1,1,1,0,1,1,0,0,0,0,0
18,17,1,1,0,0,0,0,1,1,0,1,0,0
29,17,1,1,1,1,0,1,1,0,0,0,1,1
19,17,1,0,0,0,0,0,1,1,0,1,0,0
34,18,1,1,0,1,0,1,1,0,0,1,0,0
39,18,1,1,1,1,0,1,1,0,1,0,1,1
22,18,1,1,0,1,0,0,1,1,0,1,0,1
27,18,1,0,0,1,0,0,1,0,1,0,0,0
30,18,1,0,0,1,0,1,1,0,0,0,1,0
35,18,1,1,0,1,0,1,1,0,0,1,1,0
29,19,1,1,1,0,0,0,1,1,1,1,1,1
25,19,1,1,1,1,0,0,1,0,0,0,0,1
39,19,1,0,1,0,0,0,1,1,1,0,1,0
21,19,1,1,0,1,0,0,1,1,1,0,0,1
29,19,1,1,1,0,0,0,1,1,0,1,1,1
36,19,1,0,1,1,0,0,1,0,1,0,0,0
29,19,1,1,1,0,0,0,1,1,0,0,1,1
28,20,1,0,1,1,0,0,1,1,0,1,0,1
26,20,1,0,0,1,0,1,1,0,1,0,0,0
59,20,1,0,1,1,0,1,1,0,1,1,1,0
22,20,1,1,0,1,0,0,1,0,0,1,1,1
24,20,1,0,0,1,0,0,1,0,1,1,0,1
37,20,1,0,1,1,0,1,1,0,1,1,0,0
24,20,1,0,0,1,0,1,1,0,0,1,1,1
36,20,1,1,1,1,0,1,1,0,0,1,1,1
41,21,1,0,1,1,0,1,1,0,1,0,0,0
29,21,1,0,0,1,0,0,1,1,0,0,0,1
27,21,1,0,0,0,0,0,1,1,1,1,1,0
42,21,1,0,1,0,0,0,1,0,0,0,1,0
33,21,1,0,1,0,0,0,1,1,1,1,1,0
26,21,1,0,0,1,0,1,1,0,1,1,0,0
22,21,1,0,1,1,0,0,1,0,0,0,1,1
30,21,1,1,0,1,0,0,1,0,1,0,1,1
29,21,1,0,1,0,0,0,1,1,0,1,0,0
54,21,1,1,1,1,0,1,1,0,0,1,0,0
54,22,1,0,1,1,0,1,1,0,1,0,1,1
26,22,1,0,1,0,0,0,1,1,0,1,1,0
29,22,1,0,1,0,0,0,1,1,0,0,0,0
33,22,1,0,0,1,0,0,1,0,0,1,1,1
42,23,1,0,1,1,0,1,1,0,0,0,1,0
61,23,1,0,0,1,0,1,1,0,1,1,1,0
40,23,1,0,0,1,0,1,1,0,1,1,1,1
38,23,1,1,0,1,0,1,1,0,0,0,0,0
48,24,1,1,0,0,0,0,1,0,1,1,1,0
46,24,1,0,1,1,0,0,1,0,1,1,1,1
60,24,1,0,0,1,0,1,1,0,1,0,1,0
35,24,1,1,1,1,0,0,1,1,1,1,0,1
80,24,1,0,0,1,0,1,1,1,0,0,1,1
62,25,1,1,1,1,0,1,1,1,0,1,1,0
50,26,1,1,1,1,0,1,1,1,1,0,1,0
65,27,1,1,1,1,0,1,1,0,1,0,1,0
117,27,1,1,1,1,0,1,1,0,0,1,1,0
41,28,1,1,0,1,0,0,1,1,0,0,0,1
83,28,1,0,1,1,0,1,1,1,1,0,1,0
48,29,1,1,1,1,0,0,1,1,0,1,0,1
43,29,1,0,1,1,0,0,1,1,1,1,0,1
46,29,1,1,0,0,0,0,1,0,1,0,1,0
43,30,1,1,1,0,0,0,1,1,0,0,0,0
93,30,1,0,1,1,0,1,1,1,0,0,1,1
59,30,1,1,1,0,0,0,1,1,0,1,1,0
59,30,1,1,1,1,0,1,1,0,1,0,0,0
45,31,1,0,1,0,0,0,1,0,0,1,1,0
65,31,1,0,1,0,0,0,1,1,1,0,0,0
101,31,1,1,0,1,0,1,1,1,1,0,1,1
38,32,1,1,0,1,0,0,1,0,0,0,1,1
45,32,1,0,0,1,0,0,1,0,0,0,1,1
53,32,1,1,1,1,0,0,1,0,1,1,1,1
47,33,1,0,0,0,0,0,1,0,0,1,1,0
72,33,1,0,0,1,0,0,1,1,1,0,0,1
61,33,1,1,0,0,0,0,1,0,0,1,1,0
68,33,1,1,1,0,0,0,1,1,1,0,0,0
60,34,1,1,1,0,0,0,1,1,0,1,0,0
141,34,1,1,0,1,0,1,1,1,0,0,1,1
85,34,1,1,1,1,0,0,1,0,1,0,1,1
107,34,1,1,1,1,0,1,1,1,0,0,1,0
